Running SF45/B LWNX driver.
19.0 m -75.74 deg
19.8 m -77.09 deg
20.43 m -77.99 deg
21.08 m -78.44 deg
22.13 m -79.34 deg
23.36 m -79.79 deg
24.64 m -80.24 deg
25.54 m -81.14 deg
654.36 m -81.59 deg
654.36 m -82.04 deg
654.36 m -82.49 deg
654.36 m -82.94 deg
654.36 m -82.94 deg
654.36 m -83.39 deg
25.92 m -83.84 deg
654.36 m -84.29 deg
654.36 m -84.74 deg
25.7 m -85.19 deg
26.06 m -85.19 deg
654.36 m -85.64 deg
654.36 m -86.09 deg
654.36 m -86.09 deg
28.91 m -86.54 deg
12.19 m -86.99 deg
6.69 m -87.44 deg
6.66 m -87.44 deg
6.63 m -87.89 deg
6.51 m -87.89 deg
6.4 m -90.73 deg
6.33 m -91.19 deg
6.32 m -90.73 deg
6.33 m -90.73 deg
6.34 m -90.29 deg
6.34 m -89.83 deg
6.34 m -89.83 deg
6.36 m -89.38 deg
6.49 m -88.94 deg
6.62 m -88.94 deg
6.65 m -88.48 deg
6.68 m -88.04 deg
6.77 m -88.04 deg
12.08 m -87.58 deg
654.36 m -87.13 deg
654.36 m -86.69 deg
654.36 m -86.69 deg
654.36 m -86.23 deg
654.36 m -85.79 deg
654.36 m -85.34 deg
654.36 m -84.88 deg
654.36 m -84.44 deg
654.36 m -83.98 deg
654.36 m -83.54 deg
654.36 m -83.09 deg
654.36 m -82.63 deg
654.36 m -82.19 deg
654.36 m -81.28 deg
654.36 m -80.84 deg
654.36 m -79.93 deg
654.36 m -79.03 deg
28.07 m -77.68 deg
27.73 m -75.88 deg
27.02 m -74.09 deg
26.18 m -72.28 deg
25.82 m -70.48 deg
23.64 m -68.68 deg
654.36 m -66.88 deg
654.36 m -65.09 deg
28.14 m -62.84 deg
26.97 m -61.04 deg
25.49 m -59.24 deg
24.07 m -57.44 deg
23.1 m -55.64 deg
22.19 m -53.84 deg
20.94 m -52.04 deg
20.49 m -50.24 deg
20.46 m -48.44 deg
20.49 m -46.64 deg
20.57 m -44.84 deg
20.48 m -43.04 deg
20.07 m -40.79 deg
19.7 m -38.99 deg
654.36 m -37.19 deg
19.11 m -35.39 deg
18.81 m -33.58 deg
18.12 m -31.79 deg
17.46 m -29.99 deg
17.07 m -28.19 deg
16.72 m -26.39 deg
16.42 m -24.59 deg
16.12 m -22.34 deg
15.87 m -20.54 deg
15.65 m -18.74 deg
15.46 m -16.94 deg
15.14 m -15.14 deg
14.98 m -13.34 deg
14.79 m -11.53 deg
7.13 m -9.74 deg
7.05 m -7.94 deg
14.44 m -6.13 deg
14.39 m -4.34 deg
14.33 m -2.08 deg
14.25 m -0.29 deg
14.15 m 1.49 deg
14.13 m 3.3 deg
14.12 m 5.09 deg
14.14 m 6.89 deg
14.24 m 8.7 deg
14.38 m 10.5 deg
14.46 m 12.3 deg
14.56 m 14.1 deg
14.68 m 15.9 deg
14.8 m 18.15 deg
14.95 m 19.94 deg
15.12 m 21.74 deg
15.41 m 23.55 deg
15.7 m 25.34 deg
15.91 m 27.14 deg
16.16 m 28.95 deg
16.44 m 31.19 deg
16.71 m 33.0 deg
17.03 m 34.8 deg
17.39 m 36.59 deg
17.76 m 38.39 deg
18.19 m 40.19 deg
18.56 m 41.99 deg
654.36 m 44.24 deg
654.36 m 45.6 deg
654.36 m 47.4 deg
654.36 m 49.19 deg
22.7 m 50.99 deg
654.36 m 52.8 deg
654.36 m 54.6 deg
654.36 m 56.4 deg
654.36 m 58.19 deg
654.36 m 59.99 deg
654.36 m 61.8 deg
654.36 m 63.15 deg
35.94 m 64.95 deg
654.36 m 66.75 deg
654.36 m 68.55 deg
654.36 m 70.35 deg
654.36 m 72.15 deg
654.36 m 73.95 deg
654.36 m 75.3 deg
38.55 m 76.65 deg
654.36 m 78.0 deg
654.36 m 78.45 deg
654.36 m 79.35 deg
654.36 m 79.8 deg
654.36 m 80.25 deg
654.36 m 80.7 deg
654.36 m 81.15 deg
654.36 m 81.6 deg
654.36 m 82.05 deg
654.36 m 82.5 deg
654.36 m 82.95 deg
654.36 m 83.4 deg
654.36 m 83.85 deg
654.36 m 84.3 deg
654.36 m 84.3 deg
654.36 m 84.75 deg
654.36 m 85.2 deg
654.36 m 85.65 deg
654.36 m 85.65 deg
654.36 m 86.1 deg
654.36 m 86.55 deg
654.36 m 86.55 deg
654.36 m 87.0 deg
654.36 m 87.45 deg
654.36 m 87.45 deg
654.36 m 87.9 deg
654.36 m 88.35 deg
654.36 m 90.74 deg
654.36 m 90.74 deg
654.36 m 90.3 deg
654.36 m 90.3 deg
654.36 m 89.84 deg
654.36 m 89.39 deg
654.36 m 89.39 deg
654.36 m 88.95 deg
654.36 m 88.49 deg
654.36 m 88.49 deg
654.36 m 88.05 deg
654.36 m 87.59 deg
654.36 m 87.14 deg
654.36 m 87.14 deg
654.36 m 86.7 deg
654.36 m 86.24 deg
654.36 m 85.8 deg
654.36 m 85.35 deg
654.36 m 84.89 deg
654.36 m 84.45 deg
654.36 m 83.99 deg
654.36 m 83.55 deg
654.36 m 83.1 deg
654.36 m 82.64 deg
654.36 m 82.2 deg
654.36 m 81.74 deg
654.36 m 80.85 deg
654.36 m 80.39 deg
654.36 m 79.49 deg
654.36 m 78.14 deg
654.36 m 76.35 deg
654.36 m 74.54 deg
654.36 m 72.74 deg
654.36 m 71.39 deg
654.36 m 69.6 deg
654.36 m 67.79 deg
38.71 m 65.54 deg
654.36 m 63.75 deg
74.9 m 61.95 deg
654.36 m 60.15 deg
654.36 m 58.35 deg
654.36 m 56.55 deg
654.36 m 54.75 deg
654.36 m 53.4 deg
38.78 m 51.15 deg
654.36 m 49.35 deg
654.36 m 47.55 deg
654.36 m 45.75 deg
654.36 m 44.4 deg
654.36 m 42.6 deg
654.36 m 40.8 deg
18.46 m 39.0 deg
18.1 m 37.2 deg
17.64 m 35.4 deg
17.27 m 33.14 deg
16.92 m 31.35 deg
16.54 m 29.55 deg
16.19 m 27.75 deg
15.87 m 25.95 deg
15.58 m 24.15 deg
15.33 m 22.35 deg
15.14 m 20.55 deg
14.95 m 18.75 deg
14.8 m 16.95 deg
14.67 m 14.7 deg
14.55 m 12.9 deg
14.42 m 11.1 deg
14.32 m 9.29 deg
14.24 m 7.5 deg
14.17 m 5.7 deg
14.11 m 3.9 deg
14.08 m 2.09 deg
14.07 m 0.3 deg
14.05 m -1.48 deg
14.06 m -3.29 deg
14.08 m -5.08 deg
14.11 m -7.34 deg
14.17 m -9.13 deg
14.23 m -10.94 deg
14.3 m -12.74 deg
654.36 m -14.54 deg
14.52 m -16.33 deg
14.65 m -18.14 deg
14.78 m -20.38 deg
16.32 m -22.19 deg
16.55 m -23.98 deg
16.77 m -25.79 deg
17.0 m -27.58 deg
16.94 m -29.38 deg
654.36 m -31.18 deg
16.42 m -32.99 deg
16.68 m -35.24 deg
16.42 m -37.04 deg
16.02 m -38.83 deg
15.76 m -40.63 deg
15.47 m -42.43 deg
15.07 m -44.23 deg
14.53 m -46.04 deg
14.31 m -48.29 deg
13.96 m -50.09 deg
13.51 m -51.89 deg
12.01 m -53.68 deg
11.18 m -55.48 deg
10.92 m -57.29 deg
11.21 m -59.09 deg
11.64 m -60.89 deg
11.72 m -62.68 deg
11.59 m -64.49 deg
11.54 m -66.74 deg
11.57 m -68.54 deg
11.62 m -70.34 deg
11.6 m -72.14 deg
11.6 m -73.94 deg
11.68 m -75.29 deg
11.79 m -76.64 deg
11.77 m -77.99 deg
11.75 m -78.44 deg
11.81 m -79.34 deg
11.99 m -79.79 deg
12.25 m -80.24 deg
12.5 m -81.14 deg
12.74 m -81.59 deg
13.02 m -82.04 deg
13.27 m -82.49 deg
13.21 m -82.94 deg
12.85 m -83.39 deg
12.45 m -83.39 deg
12.19 m -83.84 deg
11.94 m -84.29 deg
11.76 m -84.74 deg
11.62 m -85.19 deg
11.6 m -85.19 deg
11.7 m -85.64 deg
11.76 m -86.09 deg
11.78 m -86.54 deg
11.78 m -86.54 deg
11.76 m -86.99 deg
11.75 m -87.44 deg
11.7 m -87.44 deg
11.65 m -87.89 deg
11.65 m -88.34 deg
11.69 m -90.73 deg
11.79 m -91.19 deg
11.92 m -90.73 deg
12.01 m -90.29 deg
12.04 m -90.29 deg
12.02 m -89.83 deg
11.98 m -89.83 deg
11.97 m -89.38 deg
12.05 m -88.94 deg
12.08 m -88.94 deg
12.09 m -88.48 deg
12.05 m -88.04 deg
12.01 m -87.58 deg
11.92 m -87.58 deg
11.82 m -87.13 deg
11.73 m -86.69 deg
11.71 m -86.23 deg
11.68 m -85.79 deg
11.67 m -85.34 deg
11.7 m -84.88 deg
11.75 m -84.44 deg
11.83 m -83.98 deg
11.84 m -83.54 deg
11.85 m -83.09 deg
11.89 m -82.63 deg
11.95 m -82.19 deg
11.99 m -81.73 deg
654.36 m -80.84 deg
12.13 m -79.93 deg
12.25 m -79.03 deg
12.42 m -77.68 deg
12.6 m -75.88 deg
12.82 m -74.09 deg
13.03 m -72.28 deg
13.36 m -70.03 deg
13.79 m -68.23 deg
14.21 m -66.43 deg
14.04 m -64.63 deg
13.83 m -62.84 deg
16.3 m -60.59 deg
16.04 m -58.79 deg
15.74 m -56.99 deg
15.5 m -55.19 deg
15.43 m -53.39 deg
15.46 m -51.59 deg
15.74 m -49.79 deg
16.52 m -47.54 deg
17.28 m -45.74 deg
17.98 m -43.94 deg
18.54 m -42.14 deg
18.5 m -40.33 deg
18.29 m -38.54 deg
17.89 m -36.74 deg
17.84 m -34.49 deg
18.26 m -32.69 deg
18.2 m -30.89 deg
17.44 m -29.09 deg
16.91 m -27.29 deg
16.61 m -25.49 deg
16.34 m -23.69 deg
654.36 m -21.89 deg
14.5 m -19.64 deg
14.38 m -17.84 deg
14.26 m -16.03 deg
6.56 m -14.23 deg
14.05 m -12.44 deg
13.97 m -10.64 deg
13.89 m -8.83 deg
13.82 m -7.04 deg
13.78 m -5.24 deg
13.76 m -3.44 deg
13.74 m -1.19 deg
13.73 m 0.59 deg
13.76 m 2.39 deg
13.79 m 4.19 deg
13.81 m 6.0 deg
13.88 m 7.8 deg
13.94 m 9.59 deg
14.03 m 11.4 deg
14.12 m 13.2 deg
14.25 m 15.45 deg
14.39 m 17.24 deg
14.55 m 19.04 deg
14.74 m 20.84 deg
14.91 m 22.64 deg
15.11 m 24.45 deg
15.37 m 26.24 deg
15.6 m 28.05 deg
15.89 m 30.3 deg
16.21 m 32.09 deg
16.57 m 33.89 deg
16.97 m 35.69 deg
17.4 m 37.5 deg
17.89 m 39.3 deg
18.02 m 41.55 deg
654.36 m 42.9 deg
654.36 m 44.69 deg
654.36 m 46.49 deg
654.36 m 48.3 deg
654.36 m 50.1 deg
654.36 m 51.9 deg
654.36 m 53.24 deg
654.36 m 55.05 deg
654.36 m 56.85 deg
654.36 m 58.65 deg
654.36 m 60.44 deg
654.36 m 61.8 deg
654.36 m 63.59 deg
38.88 m 65.4 deg
654.36 m 67.2 deg
38.91 m 69.0 deg
38.24 m 71.25 deg
654.36 m 73.05 deg
39.85 m 74.85 deg
654.36 m 76.2 deg
654.36 m 77.55 deg
654.36 m 78.0 deg
654.36 m 78.9 deg
654.36 m 79.35 deg
654.36 m 80.25 deg
654.36 m 80.7 deg
654.36 m 81.15 deg
654.36 m 81.6 deg
654.36 m 82.05 deg
654.36 m 82.5 deg
654.36 m 82.95 deg
654.36 m 83.4 deg
654.36 m 83.85 deg
654.36 m 83.85 deg
654.36 m 84.3 deg
654.36 m 84.75 deg
654.36 m 85.2 deg
654.36 m 85.65 deg
654.36 m 85.65 deg
654.36 m 86.1 deg
654.36 m 86.55 deg
654.36 m 86.55 deg
654.36 m 87.0 deg
654.36 m 87.45 deg
654.36 m 87.45 deg
654.36 m 87.9 deg
654.36 m 87.9 deg
654.36 m 90.74 deg
654.36 m 90.74 deg
654.36 m 90.3 deg
654.36 m 90.3 deg
654.36 m 89.84 deg
654.36 m 89.39 deg
654.36 m 89.39 deg
654.36 m 88.95 deg
654.36 m 88.49 deg
654.36 m 88.49 deg
654.36 m 88.05 deg
654.36 m 87.59 deg
654.36 m 87.59 deg
654.36 m 87.14 deg
654.36 m 86.7 deg
654.36 m 86.24 deg
654.36 m 85.8 deg
654.36 m 85.35 deg
654.36 m 85.35 deg
654.36 m 84.89 deg
654.36 m 84.45 deg
654.36 m 83.99 deg
654.36 m 83.55 deg
654.36 m 82.64 deg
654.36 m 82.2 deg
654.36 m 81.74 deg
654.36 m 80.85 deg
68.79 m 80.39 deg
654.36 m 79.49 deg
654.36 m 78.14 deg
654.36 m 76.79 deg
654.36 m 74.99 deg
654.36 m 73.19 deg
654.36 m 71.39 deg
654.36 m 69.6 deg
654.36 m 67.79 deg
654.36 m 65.99 deg
654.36 m 64.19 deg
654.36 m 62.4 deg
654.36 m 61.05 deg
654.36 m 59.25 deg
654.36 m 57.45 deg
654.36 m 55.65 deg
654.36 m 53.85 deg
38.97 m 52.05 deg
654.36 m 50.25 deg
654.36 m 48.45 deg
654.36 m 46.65 deg
654.36 m 44.85 deg
654.36 m 43.05 deg
654.36 m 41.25 deg
17.9 m 39.45 deg
17.52 m 37.65 deg
17.06 m 35.84 deg
16.71 m 34.05 deg
654.36 m 32.25 deg
15.99 m 30.45 deg
15.68 m 28.65 deg
15.34 m 26.4 deg
15.05 m 24.6 deg
14.81 m 22.8 deg
654.36 m 21.0 deg
14.4 m 19.2 deg
14.24 m 17.4 deg
14.09 m 15.6 deg
13.95 m 13.79 deg
13.84 m 11.99 deg
13.72 m 10.2 deg
13.63 m 7.95 deg
13.54 m 6.14 deg
13.49 m 4.35 deg
13.45 m 2.55 deg
13.4 m 0.75 deg
13.39 m -1.03 deg
13.37 m -2.83 deg
13.4 m -4.63 deg
13.41 m -6.44 deg
13.43 m -8.69 deg
13.5 m -10.49 deg
13.56 m -12.29 deg
13.65 m -14.09 deg
13.76 m -15.89 deg
13.89 m -17.68 deg
14.0 m -19.48 deg
14.13 m -21.29 deg
654.36 m -23.08 deg
15.94 m -24.88 deg
16.16 m -27.13 deg
16.44 m -28.94 deg
16.74 m -30.73 deg
654.36 m -32.54 deg
18.6 m -34.33 deg
654.36 m -36.13 deg
654.36 m -37.93 deg
654.36 m -39.74 deg
22.12 m -41.54 deg
24.81 m -43.79 deg
25.2 m -45.59 deg
654.36 m -47.39 deg
26.0 m -49.18 deg
654.36 m -50.98 deg
654.36 m -52.79 deg
654.36 m -54.59 deg
26.08 m -56.39 deg
26.04 m -58.18 deg
26.2 m -60.43 deg
27.37 m -62.23 deg
28.59 m -64.04 deg
28.54 m -65.84 deg
28.64 m -67.64 deg
654.36 m -69.44 deg
654.36 m -71.24 deg
27.2 m -73.04 deg
654.36 m -74.84 deg
22.17 m -76.19 deg
23.91 m -77.54 deg
23.63 m -78.44 deg
23.91 m -78.89 deg
24.67 m -79.79 deg
25.84 m -80.24 deg
26.98 m -80.69 deg
28.0 m -81.14 deg
654.36 m -81.59 deg
654.36 m -82.04 deg
654.36 m -82.49 deg
654.36 m -82.94 deg
654.36 m -83.39 deg
654.36 m -83.84 deg
26.48 m -84.29 deg
25.79 m -84.74 deg
25.06 m -84.74 deg
24.59 m -85.19 deg
24.32 m -85.64 deg
24.25 m -86.09 deg
23.97 m -86.09 deg
23.59 m -86.54 deg
23.22 m -86.99 deg
22.95 m -86.99 deg
22.61 m -87.44 deg
22.15 m -87.89 deg
21.98 m -87.89 deg
21.94 m -88.34 deg
22.0 m -90.73 deg
22.08 m -90.73 deg
22.12 m -90.73 deg
22.04 m -90.29 deg
21.75 m -90.29 deg
21.3 m -89.83 deg
20.94 m -89.38 deg
20.7 m -89.38 deg
20.48 m -88.94 deg
20.13 m -88.48 deg
19.67 m -88.04 deg
19.23 m -88.04 deg
18.84 m -87.58 deg
18.36 m -87.13 deg
17.99 m -86.69 deg
17.58 m -86.69 deg
654.36 m -86.23 deg
17.1 m -85.79 deg
16.97 m -85.34 deg
16.96 m -84.88 deg
16.96 m -84.44 deg
16.96 m -83.98 deg
16.91 m -83.54 deg
16.91 m -83.09 deg
16.94 m -82.63 deg
17.02 m -81.73 deg
17.14 m -81.28 deg
17.27 m -80.38 deg
17.47 m -79.48 deg
17.72 m -78.13 deg
18.12 m -76.78 deg
18.58 m -74.98 deg
19.15 m -73.18 deg
20.03 m -71.38 deg
654.36 m -69.59 deg
654.36 m -67.78 deg
654.36 m -65.98 deg
29.73 m -64.18 deg
654.36 m -62.39 deg
28.69 m -60.14 deg
27.6 m -58.34 deg
27.17 m -56.54 deg
27.11 m -54.74 deg
654.36 m -52.94 deg
654.36 m -51.14 deg
654.36 m -49.34 deg
654.36 m -47.54 deg
654.36 m -45.74 deg
654.36 m -44.39 deg
654.36 m -42.59 deg
654.36 m -40.79 deg
654.36 m -38.99 deg
24.0 m -37.19 deg
654.36 m -35.39 deg
654.36 m -33.58 deg
654.36 m -31.79 deg
20.7 m -29.54 deg
17.06 m -27.74 deg
654.36 m -25.94 deg
16.43 m -24.14 deg
654.36 m -22.34 deg
17.69 m -20.54 deg
13.88 m -18.29 deg
13.84 m -16.49 deg
13.68 m -14.69 deg
5.94 m -12.89 deg
13.46 m -11.09 deg
13.36 m -9.28 deg
13.27 m -7.49 deg
13.18 m -5.69 deg
13.12 m -3.89 deg
13.1 m -1.64 deg
13.05 m 0.14 deg
13.04 m 1.94 deg
13.04 m 3.74 deg
13.06 m 5.55 deg
13.07 m 7.35 deg
13.12 m 9.14 deg
13.17 m 10.95 deg
654.36 m 12.75 deg
13.33 m 14.55 deg
13.44 m 16.79 deg
13.56 m 18.59 deg
13.69 m 20.39 deg
13.84 m 22.2 deg
13.98 m 23.99 deg
14.18 m 26.24 deg
14.37 m 28.05 deg
14.61 m 29.84 deg
14.88 m 31.64 deg
15.16 m 33.44 deg
654.36 m 35.25 deg
15.8 m 37.05 deg
16.15 m 38.84 deg
16.61 m 41.1 deg
17.02 m 42.9 deg
17.52 m 44.69 deg
654.36 m 46.49 deg
654.36 m 48.3 deg
654.36 m 50.1 deg
654.36 m 51.9 deg
654.36 m 53.24 deg
654.36 m 55.05 deg
654.36 m 56.85 deg
654.36 m 58.65 deg
654.36 m 60.44 deg
654.36 m 62.24 deg
654.36 m 64.05 deg
654.36 m 65.85 deg
654.36 m 67.65 deg
654.36 m 69.45 deg
654.36 m 71.25 deg
654.36 m 73.05 deg
654.36 m 74.85 deg
37.17 m 76.2 deg
654.36 m 77.55 deg
654.36 m 78.0 deg
654.36 m 78.9 deg
654.36 m 79.35 deg
654.36 m 79.8 deg
654.36 m 80.7 deg
654.36 m 81.15 deg
654.36 m 81.6 deg
654.36 m 82.05 deg
654.36 m 82.5 deg
654.36 m 82.95 deg
654.36 m 83.4 deg
654.36 m 83.4 deg
654.36 m 83.85 deg
654.36 m 84.3 deg
654.36 m 84.75 deg
654.36 m 85.2 deg
654.36 m 85.2 deg
654.36 m 85.65 deg
654.36 m 86.1 deg
654.36 m 86.1 deg
654.36 m 86.55 deg
654.36 m 87.0 deg
654.36 m 87.0 deg
654.36 m 87.45 deg
654.36 m 87.9 deg
654.36 m 87.9 deg
654.36 m 90.74 deg
654.36 m 90.74 deg
654.36 m 90.3 deg
654.36 m 90.3 deg
654.36 m 89.84 deg
654.36 m 89.84 deg
654.36 m 89.39 deg
654.36 m 88.95 deg
654.36 m 88.95 deg
654.36 m 88.49 deg
654.36 m 88.05 deg
654.36 m 87.59 deg
654.36 m 87.59 deg
654.36 m 87.14 deg
654.36 m 86.7 deg
654.36 m 86.24 deg
654.36 m 86.24 deg
654.36 m 85.8 deg
654.36 m 85.35 deg
654.36 m 84.89 deg
654.36 m 84.45 deg
654.36 m 83.99 deg
654.36 m 83.55 deg
654.36 m 83.1 deg
654.36 m 82.64 deg
654.36 m 81.74 deg
654.36 m 81.29 deg
654.36 m 80.39 deg
654.36 m 79.94 deg
654.36 m 78.6 deg
40.27 m 76.79 deg
29.5 m 74.99 deg
38.82 m 73.19 deg
38.46 m 71.39 deg
37.68 m 69.6 deg
38.34 m 67.79 deg
654.36 m 65.99 deg
654.36 m 64.19 deg
654.36 m 62.85 deg
654.36 m 61.05 deg
654.36 m 59.25 deg
654.36 m 57.45 deg
654.36 m 55.65 deg
654.36 m 54.3 deg
654.36 m 52.5 deg
24.93 m 50.25 deg
654.36 m 48.45 deg
654.36 m 47.1 deg
31.08 m 45.3 deg
22.7 m 43.5 deg
654.36 m 41.7 deg
17.16 m 39.45 deg
16.74 m 37.65 deg
16.3 m 35.84 deg
15.98 m 34.05 deg
15.63 m 32.25 deg
15.29 m 30.45 deg
14.94 m 28.65 deg
14.63 m 26.4 deg
14.33 m 24.6 deg
14.09 m 22.8 deg
13.87 m 21.0 deg
13.69 m 19.2 deg
13.54 m 17.4 deg
13.39 m 15.6 deg
13.26 m 13.79 deg
13.14 m 11.99 deg
13.04 m 10.2 deg
12.94 m 8.39 deg
12.85 m 6.59 deg
12.79 m 4.35 deg
12.74 m 2.55 deg
12.72 m 0.75 deg
12.69 m -1.03 deg
12.69 m -2.83 deg
12.7 m -4.63 deg
12.71 m -6.44 deg
12.73 m -8.24 deg
12.79 m -10.04 deg
12.85 m -11.84 deg
12.92 m -13.64 deg
13.01 m -15.89 deg
13.11 m -17.68 deg
13.2 m -19.48 deg
13.34 m -21.29 deg
13.49 m -23.08 deg
13.5 m -24.88 deg
654.36 m -26.69 deg
654.36 m -28.48 deg
654.36 m -30.29 deg
21.69 m -32.08 deg
654.36 m -33.88 deg
654.36 m -35.68 deg
654.36 m -37.49 deg
654.36 m -39.29 deg
654.36 m -41.09 deg
654.36 m -42.89 deg
21.6 m -44.68 deg
654.36 m -46.48 deg
654.36 m -48.29 deg
654.36 m -50.09 deg
654.36 m -51.89 deg
27.05 m -53.68 deg
26.68 m -55.48 deg
654.36 m -57.29 deg
24.85 m -59.09 deg
24.28 m -61.34 deg
24.55 m -63.14 deg
25.23 m -64.94 deg
24.84 m -66.74 deg
24.5 m -68.54 deg
24.1 m -70.34 deg
654.36 m -72.14 deg
21.79 m -73.94 deg
21.09 m -75.74 deg
17.32 m -77.09 deg
18.38 m -77.99 deg
18.17 m -78.89 deg
18.03 m -79.34 deg
18.42 m -79.79 deg
19.01 m -80.69 deg
19.62 m -81.14 deg
20.34 m -81.59 deg
21.07 m -82.04 deg
21.64 m -82.49 deg
21.61 m -82.94 deg
21.01 m -83.39 deg
20.23 m -83.84 deg
19.71 m -83.84 deg
19.42 m -84.29 deg
19.14 m -84.74 deg
19.0 m -85.19 deg
19.14 m -85.64 deg
19.53 m -85.64 deg
19.87 m -86.09 deg
20.09 m -86.54 deg
20.34 m -86.54 deg
20.57 m -86.99 deg
20.71 m -87.44 deg
20.84 m -87.44 deg
21.0 m -87.89 deg
21.33 m -88.34 deg
21.87 m -90.73 deg
22.48 m -91.19 deg
23.04 m -90.73 deg
23.43 m -90.29 deg
23.59 m -90.29 deg
23.58 m -89.83 deg
23.56 m -89.38 deg
23.83 m -89.38 deg
654.36 m -88.94 deg
24.3 m -88.48 deg
24.33 m -88.48 deg
24.33 m -88.04 deg
24.28 m -87.58 deg
24.17 m -87.13 deg
23.98 m -87.13 deg
24.02 m -86.69 deg
654.36 m -86.23 deg
24.28 m -85.79 deg
24.52 m -85.34 deg
24.87 m -84.88 deg
25.31 m -84.44 deg
25.76 m -83.98 deg
26.5 m -83.54 deg
26.69 m -83.09 deg
26.43 m -82.63 deg
25.69 m -82.19 deg
654.36 m -81.28 deg
654.36 m -80.84 deg
654.36 m -79.93 deg
654.36 m -78.59 deg
654.36 m -77.23 deg
654.36 m -75.43 deg
654.36 m -73.63 deg
654.36 m -71.84 deg
654.36 m -70.03 deg
654.36 m -68.23 deg
654.36 m -66.43 deg
654.36 m -64.63 deg
654.36 m -62.84 deg
654.36 m -61.49 deg
654.36 m -59.69 deg
654.36 m -57.89 deg
654.36 m -56.09 deg
654.36 m -54.29 deg
654.36 m -52.49 deg
654.36 m -50.69 deg
654.36 m -48.89 deg
654.36 m -47.54 deg
654.36 m -45.74 deg
654.36 m -43.94 deg
654.36 m -42.14 deg
654.36 m -40.33 deg
654.36 m -38.54 deg
654.36 m -36.74 deg
20.76 m -34.94 deg
654.36 m -33.13 deg
654.36 m -31.34 deg
654.36 m -29.54 deg
654.36 m -27.74 deg
654.36 m -25.94 deg
13.29 m -24.14 deg
13.21 m -22.34 deg
12.98 m -20.54 deg
12.91 m -18.74 deg
12.8 m -16.94 deg
12.72 m -15.14 deg
12.63 m -13.34 deg
12.57 m -11.09 deg
12.49 m -9.28 deg
12.45 m -7.49 deg
12.4 m -5.69 deg
12.37 m -3.89 deg
12.37 m -2.08 deg
12.37 m -0.29 deg
12.38 m 1.49 deg
12.41 m 3.3 deg
12.45 m 5.55 deg
12.5 m 7.35 deg
12.56 m 9.14 deg
12.64 m 10.95 deg
12.74 m 12.75 deg
12.86 m 14.55 deg
13.0 m 16.34 deg
13.12 m 18.15 deg
13.31 m 20.39 deg
13.49 m 22.2 deg
13.65 m 23.99 deg
13.87 m 25.8 deg
14.09 m 27.59 deg
14.35 m 29.39 deg
14.67 m 31.19 deg
14.96 m 33.44 deg
15.34 m 35.25 deg
15.73 m 37.05 deg
16.11 m 38.84 deg
16.59 m 40.64 deg
16.96 m 42.44 deg
654.36 m 44.24 deg
654.36 m 46.05 deg
654.36 m 47.85 deg
654.36 m 49.65 deg
654.36 m 51.44 deg
24.92 m 53.24 deg
32.17 m 55.05 deg
30.64 m 56.85 deg
30.84 m 58.65 deg
654.36 m 60.44 deg
654.36 m 62.24 deg
28.49 m 64.05 deg
654.36 m 65.85 deg
654.36 m 67.65 deg
654.36 m 69.45 deg
27.48 m 71.25 deg
27.17 m 73.5 deg
27.02 m 75.3 deg
654.36 m 76.65 deg
654.36 m 77.55 deg
654.36 m 78.45 deg
654.36 m 78.9 deg
654.36 m 79.35 deg
35.07 m 80.25 deg
35.27 m 80.7 deg
35.49 m 81.15 deg
35.62 m 81.6 deg
35.61 m 82.05 deg
35.51 m 82.5 deg
35.17 m 82.95 deg
654.36 m 83.4 deg
34.51 m 83.85 deg
654.36 m 84.3 deg
34.27 m 84.75 deg
34.79 m 84.75 deg
35.15 m 85.2 deg
35.53 m 85.65 deg
35.73 m 86.1 deg
654.36 m 86.1 deg
654.36 m 86.55 deg
654.36 m 87.0 deg
654.36 m 87.0 deg
654.36 m 87.45 deg
654.36 m 87.9 deg
654.36 m 87.9 deg
654.36 m 88.35 deg
654.36 m 90.74 deg
654.36 m 90.74 deg
654.36 m 90.3 deg
654.36 m 89.84 deg
654.36 m 89.84 deg
654.36 m 89.39 deg
654.36 m 89.39 deg
654.36 m 88.95 deg
39.97 m 88.49 deg
654.36 m 88.05 deg
654.36 m 88.05 deg
654.36 m 87.59 deg
654.36 m 87.14 deg
654.36 m 86.7 deg
654.36 m 86.7 deg
654.36 m 86.24 deg
654.36 m 85.8 deg
654.36 m 85.35 deg
654.36 m 84.89 deg
654.36 m 84.45 deg
654.36 m 83.99 deg
654.36 m 83.55 deg
654.36 m 83.1 deg
654.36 m 82.64 deg
654.36 m 82.2 deg
654.36 m 81.29 deg
654.36 m 80.85 deg
654.36 m 79.94 deg
654.36 m 79.04 deg
654.36 m 77.69 deg
37.82 m 75.89 deg
37.65 m 74.1 deg
37.72 m 72.29 deg
37.29 m 70.49 deg
654.36 m 68.69 deg
654.36 m 66.89 deg
654.36 m 65.1 deg
654.36 m 63.75 deg
654.36 m 61.95 deg
30.09 m 59.7 deg
29.67 m 57.9 deg
654.36 m 56.1 deg
654.36 m 54.75 deg
654.36 m 52.95 deg
654.36 m 51.15 deg
654.36 m 49.35 deg
654.36 m 47.55 deg
654.36 m 45.75 deg
654.36 m 43.95 deg
16.61 m 42.15 deg
16.13 m 40.34 deg
