Running SF45/B LWNX driver.
11.92 m -69.13 deg
10.18 m -67.34 deg
8.62 m -65.53 deg
7.4 m -63.74 deg
6.97 m -61.94 deg
6.57 m -59.69 deg
6.02 m -57.89 deg
6.16 m -56.09 deg
7.23 m -54.29 deg
7.58 m -52.49 deg
7.57 m -50.69 deg
7.84 m -48.89 deg
4.1 m -47.09 deg
3.96 m -45.29 deg
3.97 m -43.49 deg
654.36 m -41.69 deg
5.55 m -39.44 deg
6.49 m -37.64 deg
6.73 m -35.83 deg
6.96 m -34.04 deg
9.15 m -32.24 deg
654.36 m -30.44 deg
10.87 m -28.19 deg
654.36 m -26.39 deg
3.04 m -24.59 deg
2.99 m -22.79 deg
2.87 m -20.99 deg
2.82 m -19.19 deg
2.78 m -17.39 deg
2.74 m -15.59 deg
2.71 m -13.78 deg
2.68 m -11.98 deg
2.66 m -9.74 deg
2.67 m -7.94 deg
2.71 m -6.13 deg
2.69 m -4.34 deg
2.67 m -2.54 deg
2.67 m -0.74 deg
2.65 m 1.04 deg
2.65 m 2.84 deg
2.65 m 4.64 deg
2.65 m 6.45 deg
2.64 m 8.7 deg
2.62 m 10.5 deg
2.56 m 12.3 deg
2.6 m 14.1 deg
2.61 m 15.9 deg
2.64 m 17.69 deg
10.85 m 19.49 deg
10.94 m 21.3 deg
5.39 m 23.09 deg
5.7 m 24.89 deg
4.77 m 27.14 deg
4.55 m 28.95 deg
4.6 m 30.74 deg
4.68 m 32.55 deg
4.74 m 34.34 deg
4.86 m 36.14 deg
4.95 m 37.94 deg
5.04 m 40.19 deg
5.16 m 41.99 deg
5.78 m 43.8 deg
5.46 m 45.6 deg
5.48 m 47.4 deg
5.89 m 49.19 deg
5.87 m 51.44 deg
5.57 m 53.24 deg
5.41 m 55.05 deg
5.54 m 56.85 deg
5.8 m 58.65 deg
5.68 m 60.44 deg
5.44 m 62.24 deg
5.19 m 64.05 deg
4.94 m 66.3 deg
5.12 m 68.1 deg
5.2 m 69.9 deg
5.21 m 71.7 deg
4.97 m 73.5 deg
7.8 m 75.3 deg
8.49 m 76.65 deg
654.36 m 77.55 deg
10.0 m 78.45 deg
10.4 m 79.35 deg
10.95 m 79.8 deg
11.95 m 80.25 deg
12.0 m 80.7 deg
12.0 m 81.6 deg
11.99 m 82.05 deg
11.99 m 82.5 deg
11.7 m 82.95 deg
11.54 m 82.95 deg
10.92 m 83.4 deg
10.73 m 83.85 deg
10.57 m 84.3 deg
10.39 m 84.75 deg
10.34 m 85.2 deg
10.29 m 85.2 deg
10.26 m 85.65 deg
10.31 m 86.1 deg
10.31 m 86.55 deg
10.35 m 86.55 deg
10.41 m 87.0 deg
654.36 m 87.45 deg
15.87 m 87.45 deg
10.6 m 87.9 deg
10.73 m 88.35 deg
10.82 m 90.74 deg
10.93 m 90.74 deg
11.06 m 90.3 deg
11.13 m 89.84 deg
11.22 m 89.84 deg
11.29 m 89.39 deg
11.38 m 88.95 deg
11.44 m 88.95 deg
11.42 m 88.49 deg
11.42 m 88.05 deg
11.42 m 88.05 deg
11.41 m 87.59 deg
11.4 m 87.14 deg
11.41 m 86.7 deg
11.38 m 86.24 deg
11.37 m 86.24 deg
11.39 m 85.8 deg
11.63 m 85.35 deg
11.91 m 84.89 deg
12.0 m 84.45 deg
12.01 m 83.99 deg
11.3 m 83.55 deg
10.69 m 83.1 deg
10.52 m 82.2 deg
10.39 m 81.74 deg
10.31 m 81.29 deg
10.31 m 80.39 deg
9.8 m 79.49 deg
9.97 m 78.14 deg
654.36 m 76.79 deg
8.33 m 74.54 deg
7.89 m 72.74 deg
5.34 m 70.94 deg
5.22 m 69.14 deg
5.15 m 67.35 deg
4.92 m 65.54 deg
5.18 m 63.75 deg
5.48 m 61.95 deg
5.64 m 59.7 deg
5.69 m 57.9 deg
5.45 m 56.1 deg
5.31 m 54.3 deg
5.42 m 52.5 deg
5.75 m 50.7 deg
6.2 m 48.9 deg
5.39 m 47.1 deg
5.33 m 44.85 deg
5.28 m 43.05 deg
4.99 m 41.25 deg
5.11 m 39.45 deg
5.18 m 37.65 deg
5.17 m 35.84 deg
5.08 m 34.05 deg
4.86 m 32.25 deg
5.2 m 30.45 deg
5.76 m 28.65 deg
5.99 m 26.4 deg
654.36 m 24.6 deg
654.36 m 23.25 deg
7.85 m 21.0 deg
8.24 m 19.2 deg
2.45 m 17.4 deg
2.4 m 15.6 deg
2.39 m 13.79 deg
2.35 m 11.99 deg
2.39 m 10.2 deg
2.39 m 7.95 deg
2.41 m 6.14 deg
2.41 m 4.35 deg
2.41 m 2.55 deg
2.41 m 0.75 deg
2.41 m -1.03 deg
2.42 m -2.83 deg
2.43 m -4.63 deg
2.43 m -6.44 deg
2.45 m -8.69 deg
2.47 m -10.49 deg
2.4 m -12.29 deg
2.4 m -14.09 deg
2.43 m -15.89 deg
2.46 m -17.68 deg
2.48 m -19.48 deg
2.52 m -21.29 deg
2.56 m -23.08 deg
2.6 m -25.33 deg
2.72 m -27.13 deg
2.77 m -28.94 deg
10.19 m -30.73 deg
10.64 m -32.54 deg
9.53 m -34.33 deg
6.52 m -36.13 deg
6.28 m -38.38 deg
6.15 m -40.18 deg
8.15 m -41.98 deg
8.17 m -43.79 deg
8.4 m -45.59 deg
8.28 m -47.39 deg
8.08 m -49.18 deg
7.91 m -50.98 deg
7.75 m -53.23 deg
7.43 m -55.04 deg
7.47 m -56.84 deg
7.22 m -58.64 deg
6.4 m -60.43 deg
654.36 m -62.23 deg
3.88 m -64.04 deg
654.36 m -66.29 deg
7.47 m -68.09 deg
654.36 m -69.89 deg
654.36 m -71.69 deg
11.7 m -73.49 deg
12.71 m -75.29 deg
16.2 m -76.64 deg
22.14 m -77.54 deg
24.98 m -78.44 deg
654.36 m -78.89 deg
31.34 m -79.79 deg
31.4 m -80.24 deg
31.39 m -80.69 deg
31.22 m -81.14 deg
30.26 m -81.59 deg
30.61 m -82.04 deg
30.15 m -82.49 deg
31.37 m -82.94 deg
31.32 m -83.39 deg
29.12 m -83.84 deg
29.14 m -84.29 deg
29.13 m -84.74 deg
28.98 m -85.19 deg
654.36 m -85.19 deg
654.36 m -85.64 deg
654.36 m -86.09 deg
654.36 m -86.09 deg
654.36 m -86.54 deg
654.36 m -86.99 deg
654.36 m -86.99 deg
654.36 m -87.44 deg
654.36 m -87.89 deg
654.36 m -87.89 deg
654.36 m -88.34 deg
654.36 m -90.73 deg
654.36 m -90.73 deg
654.36 m -90.73 deg
29.07 m -90.29 deg
29.09 m -89.83 deg
29.03 m -89.83 deg
29.0 m -89.38 deg
29.07 m -89.38 deg
29.08 m -88.94 deg
29.05 m -88.48 deg
28.91 m -88.04 deg
654.36 m -88.04 deg
654.36 m -87.58 deg
654.36 m -87.13 deg
654.36 m -86.69 deg
654.36 m -86.69 deg
654.36 m -86.23 deg
29.11 m -85.79 deg
29.16 m -85.34 deg
29.16 m -84.88 deg
29.17 m -84.44 deg
31.28 m -83.98 deg
31.39 m -83.54 deg
31.34 m -83.09 deg
31.37 m -82.63 deg
31.41 m -81.73 deg
31.36 m -81.28 deg
29.04 m -80.38 deg
28.99 m -79.48 deg
654.36 m -78.13 deg
654.36 m -76.78 deg
22.19 m -74.98 deg
17.14 m -73.18 deg
654.36 m -71.38 deg
11.54 m -69.59 deg
654.36 m -67.78 deg
3.94 m -65.53 deg
6.68 m -63.74 deg
6.04 m -61.94 deg
654.36 m -60.14 deg
6.93 m -58.34 deg
7.24 m -56.54 deg
7.36 m -54.74 deg
7.35 m -52.49 deg
7.6 m -50.69 deg
7.78 m -48.89 deg
7.97 m -47.09 deg
8.2 m -45.29 deg
8.27 m -43.49 deg
8.08 m -41.69 deg
8.24 m -39.44 deg
654.36 m -37.64 deg
6.08 m -35.83 deg
6.2 m -34.04 deg
9.7 m -32.24 deg
10.38 m -30.44 deg
2.65 m -28.64 deg
2.56 m -26.84 deg
2.43 m -25.04 deg
2.37 m -22.79 deg
2.32 m -20.99 deg
2.3 m -19.19 deg
2.2 m -17.39 deg
2.19 m -15.59 deg
2.21 m -13.78 deg
2.18 m -11.98 deg
2.23 m -10.19 deg
2.22 m -7.94 deg
2.2 m -6.13 deg
2.19 m -4.34 deg
2.18 m -2.54 deg
2.16 m -0.74 deg
2.16 m 1.04 deg
2.14 m 2.84 deg
2.14 m 4.64 deg
2.14 m 6.45 deg
2.13 m 8.7 deg
2.13 m 10.5 deg
2.11 m 12.3 deg
2.05 m 14.1 deg
2.08 m 15.9 deg
2.1 m 17.69 deg
2.11 m 19.49 deg
654.36 m 21.3 deg
10.4 m 23.09 deg
654.36 m 24.89 deg
6.46 m 26.7 deg
6.85 m 28.95 deg
654.36 m 30.74 deg
9.22 m 32.55 deg
9.54 m 34.8 deg
5.14 m 36.59 deg
5.1 m 38.39 deg
5.0 m 40.19 deg
4.97 m 41.99 deg
654.36 m 43.8 deg
7.67 m 45.6 deg
7.47 m 47.4 deg
5.2 m 49.19 deg
4.97 m 50.99 deg
5.23 m 52.8 deg
5.32 m 54.6 deg
654.36 m 56.4 deg
5.2 m 58.19 deg
5.06 m 60.44 deg
5.24 m 62.24 deg
5.46 m 64.05 deg
654.36 m 65.85 deg
5.17 m 67.65 deg
4.98 m 69.9 deg
4.73 m 71.7 deg
4.83 m 73.5 deg
654.36 m 75.3 deg
5.98 m 76.65 deg
6.34 m 77.55 deg
7.68 m 78.45 deg
8.55 m 79.35 deg
9.08 m 79.8 deg
9.66 m 80.25 deg
9.37 m 80.7 deg
9.28 m 81.15 deg
9.28 m 82.05 deg
9.27 m 82.5 deg
10.07 m 82.5 deg
10.16 m 82.95 deg
10.26 m 83.4 deg
10.62 m 83.85 deg
11.83 m 84.3 deg
11.99 m 84.75 deg
12.31 m 85.2 deg
14.0 m 85.2 deg
13.38 m 85.65 deg
654.36 m 86.1 deg
14.59 m 86.55 deg
15.66 m 86.55 deg
15.86 m 87.0 deg
15.04 m 87.45 deg
14.93 m 87.45 deg
14.99 m 87.9 deg
15.16 m 88.35 deg
15.33 m 90.74 deg
15.58 m 90.74 deg
15.87 m 90.3 deg
15.99 m 90.3 deg
15.9 m 89.84 deg
15.95 m 89.39 deg
16.0 m 89.39 deg
15.58 m 88.95 deg
15.5 m 88.49 deg
15.5 m 88.05 deg
15.48 m 88.05 deg
15.41 m 87.59 deg
15.57 m 87.14 deg
15.78 m 86.7 deg
15.37 m 86.7 deg
15.34 m 86.24 deg
15.31 m 85.8 deg
654.36 m 85.35 deg
654.36 m 84.89 deg
12.09 m 84.45 deg
11.87 m 83.99 deg
10.68 m 83.55 deg
10.39 m 83.1 deg
10.33 m 82.64 deg
10.21 m 81.74 deg
10.14 m 81.29 deg
10.12 m 80.39 deg
9.97 m 79.49 deg
9.69 m 78.14 deg
8.9 m 76.79 deg
654.36 m 74.99 deg
654.36 m 73.19 deg
6.21 m 71.39 deg
654.36 m 69.6 deg
4.84 m 67.79 deg
4.62 m 65.99 deg
4.88 m 64.19 deg
5.07 m 61.95 deg
5.25 m 60.15 deg
5.32 m 58.35 deg
5.4 m 56.55 deg
5.83 m 54.75 deg
5.93 m 52.95 deg
5.83 m 50.7 deg
6.0 m 48.9 deg
654.36 m 47.1 deg
5.25 m 45.3 deg
6.51 m 43.5 deg
7.21 m 41.7 deg
7.47 m 39.9 deg
7.52 m 38.09 deg
5.25 m 36.3 deg
4.56 m 34.05 deg
4.68 m 32.25 deg
654.36 m 30.45 deg
4.58 m 28.65 deg
9.48 m 26.85 deg
9.3 m 25.05 deg
8.21 m 23.25 deg
6.51 m 21.45 deg
6.21 m 19.2 deg
10.26 m 17.4 deg
654.36 m 15.6 deg
10.18 m 13.79 deg
1.95 m 11.99 deg
1.9 m 10.2 deg
1.89 m 8.39 deg
1.87 m 6.59 deg
1.83 m 4.8 deg
1.89 m 3.0 deg
1.89 m 1.2 deg
1.91 m -1.03 deg
1.91 m -2.83 deg
1.91 m -4.63 deg
1.91 m -6.44 deg
1.92 m -8.24 deg
1.92 m -10.04 deg
1.93 m -12.29 deg
1.94 m -14.09 deg
1.95 m -15.89 deg
1.97 m -17.68 deg
1.98 m -19.48 deg
2.0 m -21.29 deg
2.0 m -23.54 deg
1.94 m -25.33 deg
1.95 m -27.13 deg
2.0 m -28.94 deg
1.96 m -30.73 deg
2.09 m -32.54 deg
2.09 m -34.33 deg
2.13 m -36.13 deg
2.17 m -38.38 deg
2.23 m -40.18 deg
2.36 m -41.98 deg
2.41 m -43.79 deg
5.94 m -45.59 deg
5.98 m -47.39 deg
5.75 m -49.18 deg
7.24 m -50.98 deg
7.93 m -52.79 deg
8.03 m -55.04 deg
8.08 m -56.84 deg
7.93 m -58.64 deg
7.8 m -60.43 deg
7.66 m -62.23 deg
7.53 m -64.04 deg
7.25 m -66.29 deg
7.28 m -68.09 deg
7.14 m -69.89 deg
6.92 m -71.69 deg
5.87 m -73.49 deg
5.8 m -75.29 deg
6.67 m -76.64 deg
7.01 m -77.54 deg
8.25 m -78.44 deg
654.36 m -79.34 deg
654.36 m -79.79 deg
11.36 m -80.24 deg
11.34 m -80.69 deg
11.35 m -81.14 deg
11.39 m -81.59 deg
11.33 m -82.04 deg
11.38 m -82.49 deg
11.35 m -82.94 deg
11.35 m -83.39 deg
12.24 m -83.84 deg
12.6 m -84.29 deg
13.26 m -84.74 deg
13.91 m -85.19 deg
14.63 m -85.19 deg
15.12 m -85.64 deg
654.36 m -86.09 deg
16.27 m -86.09 deg
16.33 m -86.54 deg
15.56 m -86.99 deg
12.7 m -87.44 deg
22.06 m -87.44 deg
22.02 m -87.89 deg
22.69 m -88.34 deg
23.15 m -90.73 deg
22.72 m -91.19 deg
22.25 m -90.73 deg
22.11 m -90.29 deg
22.1 m -90.29 deg
22.07 m -89.83 deg
22.06 m -89.38 deg
12.72 m -89.38 deg
12.67 m -88.94 deg
16.32 m -88.48 deg
14.11 m -88.04 deg
13.05 m -88.04 deg
12.51 m -87.58 deg
12.36 m -87.13 deg
11.45 m -86.69 deg
11.31 m -86.69 deg
11.45 m -86.23 deg
654.36 m -85.79 deg
654.36 m -85.34 deg
654.36 m -84.88 deg
8.58 m -84.44 deg
654.36 m -83.98 deg
7.59 m -83.54 deg
7.17 m -83.09 deg
6.92 m -82.63 deg
6.79 m -81.73 deg
6.78 m -81.28 deg
6.76 m -80.84 deg
6.49 m -79.93 deg
5.88 m -78.59 deg
5.69 m -77.23 deg
5.86 m -75.43 deg
6.98 m -73.18 deg
7.04 m -71.38 deg
7.24 m -69.59 deg
7.35 m -67.78 deg
7.61 m -65.98 deg
7.7 m -64.18 deg
4.81 m -62.39 deg
654.36 m -60.59 deg
7.96 m -58.34 deg
7.9 m -56.54 deg
654.36 m -54.74 deg
5.92 m -52.94 deg
2.44 m -51.14 deg
2.26 m -49.34 deg
2.1 m -47.54 deg
2.03 m -45.29 deg
1.96 m -43.49 deg
1.91 m -41.69 deg
1.87 m -39.89 deg
1.83 m -38.08 deg
1.8 m -36.29 deg
1.78 m -34.49 deg
1.82 m -32.69 deg
1.83 m -30.89 deg
1.81 m -28.64 deg
1.78 m -26.84 deg
1.76 m -25.04 deg
654.36 m -23.24 deg
1.72 m -21.44 deg
1.7 m -19.64 deg
1.69 m -17.84 deg
1.69 m -15.59 deg
1.68 m -13.78 deg
1.68 m -11.98 deg
654.36 m -10.19 deg
1.66 m -8.38 deg
1.63 m -6.58 deg
1.6 m -4.79 deg
1.58 m -2.99 deg
1.62 m -1.19 deg
1.63 m 0.59 deg
1.63 m 2.84 deg
1.63 m 4.64 deg
9.54 m 6.45 deg
654.36 m 8.25 deg
6.04 m 10.05 deg
6.03 m 11.85 deg
6.36 m 13.65 deg
654.36 m 15.45 deg
9.07 m 17.24 deg
9.32 m 19.49 deg
4.36 m 21.3 deg
654.36 m 23.09 deg
4.61 m 24.89 deg
4.28 m 26.7 deg
4.57 m 28.49 deg
654.36 m 30.3 deg
7.09 m 32.09 deg
6.83 m 33.89 deg
6.54 m 36.14 deg
5.07 m 37.94 deg
5.92 m 39.75 deg
5.75 m 41.55 deg
5.59 m 43.35 deg
5.5 m 45.15 deg
5.52 m 46.94 deg
5.15 m 48.74 deg
5.06 m 50.55 deg
4.98 m 52.35 deg
4.75 m 54.15 deg
4.63 m 55.94 deg
4.51 m 58.19 deg
4.53 m 59.99 deg
4.93 m 61.8 deg
5.95 m 63.59 deg
654.36 m 65.4 deg
8.8 m 67.2 deg
9.73 m 69.0 deg
654.36 m 70.8 deg
15.39 m 72.6 deg
15.67 m 74.85 deg
15.59 m 76.2 deg
654.36 m 77.55 deg
654.36 m 78.0 deg
654.36 m 78.9 deg
21.87 m 79.35 deg
16.65 m 80.25 deg
16.15 m 80.7 deg
654.36 m 81.15 deg
16.12 m 81.6 deg
16.21 m 82.05 deg
16.16 m 82.5 deg
16.09 m 82.95 deg
13.72 m 83.4 deg
13.62 m 83.85 deg
16.1 m 84.3 deg
15.85 m 84.75 deg
15.95 m 84.75 deg
16.32 m 85.2 deg
16.36 m 85.65 deg
20.68 m 86.1 deg
20.46 m 86.1 deg
16.03 m 86.55 deg
654.36 m 87.0 deg
15.66 m 87.0 deg
15.51 m 87.45 deg
16.42 m 87.9 deg
17.15 m 87.9 deg
17.21 m 88.35 deg
17.24 m 90.74 deg
17.22 m 90.3 deg
16.95 m 90.3 deg
16.7 m 89.84 deg
16.67 m 89.84 deg
16.72 m 89.39 deg
17.09 m 88.95 deg
17.23 m 88.95 deg
17.17 m 88.49 deg
16.99 m 88.05 deg
654.36 m 87.59 deg
15.5 m 87.59 deg
15.51 m 87.14 deg
15.53 m 86.7 deg
15.55 m 86.24 deg
654.36 m 85.8 deg
654.36 m 85.35 deg
16.24 m 84.89 deg
16.14 m 84.89 deg
16.17 m 84.45 deg
654.36 m 83.99 deg
15.34 m 83.1 deg
15.2 m 82.64 deg
14.97 m 82.2 deg
14.98 m 81.74 deg
14.91 m 80.85 deg
14.09 m 80.39 deg
14.16 m 79.04 deg
13.7 m 77.69 deg
14.52 m 75.89 deg
654.36 m 74.1 deg
654.36 m 72.74 deg
15.94 m 70.49 deg
654.36 m 68.69 deg
15.47 m 66.89 deg
15.49 m 65.1 deg
15.11 m 63.3 deg
654.36 m 61.5 deg
9.4 m 59.7 deg
654.36 m 57.9 deg
654.36 m 56.1 deg
6.05 m 53.85 deg
5.68 m 52.05 deg
4.61 m 50.25 deg
4.32 m 48.45 deg
4.44 m 46.65 deg
4.59 m 44.85 deg
4.79 m 43.05 deg
4.89 m 41.25 deg
4.95 m 39.0 deg
5.02 m 37.2 deg
5.38 m 35.4 deg
5.53 m 33.59 deg
5.37 m 31.8 deg
5.49 m 30.0 deg
5.63 m 28.2 deg
4.75 m 26.4 deg
4.79 m 24.6 deg
654.36 m 22.8 deg
6.68 m 20.55 deg
6.87 m 18.75 deg
6.97 m 16.95 deg
654.36 m 15.15 deg
4.1 m 13.35 deg
4.23 m 11.54 deg
654.36 m 9.75 deg
4.33 m 7.5 deg
4.41 m 5.7 deg
4.8 m 3.9 deg
4.79 m 2.09 deg
5.12 m 0.3 deg
654.36 m -1.48 deg
5.7 m -3.29 deg
5.8 m -5.54 deg
5.94 m -7.34 deg
654.36 m -9.13 deg
9.24 m -10.94 deg
8.79 m -12.74 deg
1.5 m -14.54 deg
1.43 m -16.33 deg
1.43 m -18.14 deg
1.42 m -19.93 deg
1.41 m -22.19 deg
1.41 m -23.98 deg
1.36 m -25.79 deg
1.43 m -27.58 deg
1.43 m -29.38 deg
1.45 m -31.18 deg
1.48 m -32.99 deg
1.48 m -34.79 deg
1.49 m -36.58 deg
1.49 m -38.83 deg
1.51 m -40.63 deg
1.51 m -42.43 deg
1.53 m -44.23 deg
1.54 m -46.04 deg
1.56 m -47.84 deg
1.59 m -49.64 deg
1.61 m -51.89 deg
1.63 m -53.68 deg
1.65 m -55.48 deg
1.68 m -57.29 deg
1.71 m -59.09 deg
1.69 m -60.89 deg
1.66 m -62.68 deg
1.69 m -64.49 deg
1.72 m -66.74 deg
1.77 m -68.54 deg
1.82 m -70.34 deg
1.87 m -72.14 deg
1.94 m -73.94 deg
2.02 m -75.74 deg
2.15 m -77.09 deg
2.28 m -77.99 deg
654.36 m -78.44 deg
654.36 m -79.34 deg
8.15 m -79.79 deg
8.1 m -80.24 deg
8.05 m -81.14 deg
8.08 m -81.59 deg
8.11 m -82.04 deg
8.1 m -82.49 deg
8.07 m -82.94 deg
7.87 m -83.39 deg
4.88 m -83.39 deg
5.29 m -83.84 deg
4.9 m -84.29 deg
4.79 m -84.74 deg
5.02 m -85.19 deg
5.08 m -85.19 deg
5.28 m -85.64 deg
5.17 m -86.09 deg
4.98 m -86.54 deg
4.76 m -86.54 deg
4.96 m -86.99 deg
7.71 m -87.44 deg
7.72 m -87.44 deg
7.67 m -87.89 deg
7.65 m -88.34 deg
7.64 m -90.73 deg
7.64 m -91.19 deg
7.65 m -90.73 deg
7.65 m -90.29 deg
7.64 m -90.29 deg
7.64 m -89.83 deg
7.65 m -89.83 deg
7.66 m -89.38 deg
7.68 m -88.94 deg
7.71 m -88.94 deg
7.72 m -88.48 deg
654.36 m -88.04 deg
4.85 m -87.58 deg
5.16 m -87.58 deg
5.12 m -87.13 deg
4.94 m -86.69 deg
4.84 m -86.23 deg
5.12 m -85.79 deg
4.91 m -85.34 deg
5.29 m -84.88 deg
8.03 m -84.44 deg
8.1 m -83.98 deg
8.14 m -83.54 deg
654.36 m -83.09 deg
2.28 m -82.63 deg
2.28 m -82.19 deg
2.29 m -81.28 deg
2.27 m -80.84 deg
2.24 m -79.93 deg
2.16 m -79.03 deg
2.05 m -77.68 deg
2.0 m -75.88 deg
1.94 m -74.09 deg
1.86 m -72.28 deg
1.8 m -70.48 deg
1.72 m -68.23 deg
1.67 m -66.43 deg
1.65 m -64.63 deg
1.67 m -62.84 deg
1.63 m -61.04 deg
1.6 m -59.24 deg
1.57 m -57.44 deg
1.54 m -55.64 deg
1.53 m -53.84 deg
1.5 m -51.59 deg
1.47 m -49.79 deg
1.45 m -47.99 deg
1.43 m -46.19 deg
1.4 m -44.39 deg
1.39 m -42.59 deg
1.37 m -40.79 deg
1.36 m -38.99 deg
1.33 m -37.19 deg
1.31 m -35.39 deg
1.31 m -33.13 deg
1.22 m -31.34 deg
1.25 m -29.54 deg
1.27 m -27.74 deg
1.26 m -25.94 deg
1.26 m -24.14 deg
1.27 m -22.34 deg
8.39 m -20.54 deg
6.71 m -18.29 deg
6.74 m -16.49 deg
8.76 m -14.69 deg
6.62 m -12.89 deg
654.36 m -11.09 deg
5.92 m -8.83 deg
654.36 m -7.04 deg
4.52 m -5.24 deg
654.36 m -3.44 deg
654.36 m -1.64 deg
4.41 m 0.14 deg
3.65 m 1.94 deg
3.71 m 3.74 deg
4.28 m 5.55 deg
654.36 m 7.35 deg
4.43 m 9.14 deg
4.19 m 10.95 deg
4.11 m 13.2 deg
654.36 m 14.99 deg
4.17 m 16.79 deg
4.15 m 18.59 deg
4.3 m 20.39 deg
4.6 m 22.2 deg
4.57 m 23.99 deg
4.45 m 26.24 deg
4.35 m 28.05 deg
4.26 m 29.84 deg
4.43 m 31.64 deg
4.71 m 33.44 deg
4.64 m 35.25 deg
4.58 m 37.05 deg
4.33 m 39.3 deg
4.27 m 41.1 deg
4.17 m 42.9 deg
4.06 m 44.69 deg
4.34 m 46.49 deg
5.52 m 48.3 deg
6.29 m 50.1 deg
8.25 m 51.9 deg
9.81 m 54.15 deg
654.36 m 55.94 deg
15.15 m 57.74 deg
14.68 m 59.55 deg
654.36 m 61.35 deg
654.36 m 63.15 deg
15.63 m 64.95 deg
654.36 m 66.75 deg
654.36 m 68.55 deg
654.36 m 70.35 deg
654.36 m 72.15 deg
15.84 m 73.95 deg
14.97 m 75.75 deg
14.97 m 77.1 deg
15.07 m 78.0 deg
654.36 m 78.45 deg
16.38 m 79.35 deg
15.27 m 79.8 deg
15.31 m 80.7 deg
15.4 m 81.15 deg
15.43 m 81.6 deg
15.44 m 82.05 deg
16.45 m 82.5 deg
17.03 m 82.95 deg
17.12 m 83.4 deg
17.21 m 83.85 deg
17.42 m 83.85 deg
17.54 m 84.3 deg
17.58 m 84.75 deg
17.61 m 85.2 deg
17.65 m 85.65 deg
17.53 m 85.65 deg
654.36 m 86.1 deg
654.36 m 86.55 deg
17.77 m 86.55 deg
17.85 m 87.0 deg
654.36 m 87.45 deg
654.36 m 87.45 deg
654.36 m 87.9 deg
23.29 m 88.35 deg
22.39 m 90.74 deg
21.96 m 90.74 deg
21.91 m 90.3 deg
21.9 m 90.3 deg
21.9 m 89.84 deg
21.94 m 89.39 deg
22.1 m 89.39 deg
22.32 m 88.95 deg
22.61 m 88.49 deg
17.83 m 88.49 deg
17.75 m 88.05 deg
17.74 m 87.59 deg
17.69 m 87.14 deg
17.63 m 87.14 deg
17.59 m 86.7 deg
17.53 m 86.24 deg
17.46 m 85.8 deg
17.34 m 85.35 deg
17.17 m 84.89 deg
17.08 m 84.45 deg
17.01 m 83.99 deg
16.94 m 83.55 deg
16.88 m 83.1 deg
16.84 m 82.64 deg
16.81 m 82.2 deg
16.77 m 81.29 deg
16.72 m 80.85 deg
16.66 m 79.94 deg
16.53 m 78.6 deg
16.45 m 77.24 deg
16.48 m 75.44 deg
16.89 m 73.64 deg
17.8 m 71.85 deg
15.49 m 70.04 deg
12.92 m 68.24 deg
654.36 m 66.44 deg
654.36 m 64.64 deg
15.61 m 62.85 deg
654.36 m 61.05 deg
654.36 m 59.25 deg
15.46 m 57.0 deg
15.47 m 55.2 deg
15.43 m 53.4 deg
654.36 m 51.6 deg
9.65 m 49.8 deg
8.31 m 48.0 deg
5.75 m 45.75 deg
654.36 m 43.95 deg
4.02 m 42.15 deg
3.88 m 40.34 deg
4.01 m 38.55 deg
4.13 m 36.75 deg
4.17 m 34.95 deg
4.4 m 32.7 deg
4.45 m 30.9 deg
4.52 m 29.1 deg
4.37 m 27.3 deg
4.11 m 25.5 deg
4.14 m 23.7 deg
4.23 m 21.9 deg
4.33 m 19.65 deg
4.5 m 17.85 deg
4.34 m 16.04 deg
4.04 m 14.24 deg
3.98 m 12.45 deg
4.01 m 10.65 deg
654.36 m 8.84 deg
3.65 m 7.05 deg
3.53 m 5.25 deg
3.43 m 3.45 deg
3.36 m 1.2 deg
3.28 m -0.58 deg
3.21 m -2.38 deg
3.13 m -4.18 deg
3.08 m -5.99 deg
3.03 m -7.79 deg
3.01 m -9.58 deg
3.01 m -11.39 deg
2.91 m -13.19 deg
3.56 m -15.44 deg
3.73 m -17.23 deg
3.74 m -19.03 deg
6.87 m -20.83 deg
8.77 m -22.63 deg
8.65 m -24.44 deg
8.77 m -26.23 deg
654.36 m -28.04 deg
7.74 m -29.83 deg
8.35 m -32.08 deg
8.74 m -33.88 deg
9.07 m -35.68 deg
9.12 m -37.49 deg
1.09 m -39.74 deg
1.06 m -41.54 deg
1.08 m -43.34 deg
1.09 m -45.14 deg
1.09 m -46.93 deg
1.1 m -48.73 deg
1.1 m -50.54 deg
1.07 m -52.34 deg
1.09 m -54.14 deg
1.16 m -55.93 deg
1.19 m -58.18 deg
1.23 m -59.98 deg
1.25 m -61.79 deg
1.27 m -63.58 deg
1.29 m -65.39 deg
1.32 m -67.19 deg
1.34 m -68.99 deg
1.37 m -71.24 deg
1.4 m -73.04 deg
1.45 m -74.84 deg
1.49 m -76.19 deg
1.53 m -77.54 deg
1.58 m -78.44 deg
1.62 m -78.89 deg
1.66 m -79.79 deg
1.68 m -80.24 deg
1.69 m -80.69 deg
1.69 m -81.14 deg
1.69 m -81.59 deg
1.69 m -82.04 deg
1.69 m -82.49 deg
1.68 m -82.94 deg
1.67 m -83.39 deg
1.67 m -83.84 deg
1.67 m -84.29 deg
1.66 m -84.74 deg
1.65 m -84.74 deg
